id	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species
MBPK_000620929	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000621290	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000621615	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000621728	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_000622072	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000622188	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000622364	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000622570	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000623428	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000623712	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000624936	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000625430	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000625996	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Corallina_35169		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Corallina_35169		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Corallina_35169		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Corallina_35169	
MBPK_000626460	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000626726	COInr	5	Porifera_6040	Demospongiae_6042	Tetractinellida_1779164	Scleritodermidae_283583	Scleritoderma_701253		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Tetractinellida_1779164	Scleritodermidae_283583	Scleritoderma_701253		COInr_Med	5	Porifera_6040	Demospongiae_6042	Tetractinellida_1779164	Scleritodermidae_283583	Scleritoderma_701253		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Tetractinellida_1779164	Scleritodermidae_283583	Scleritoderma_701253	
MBPK_000626995	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_000626998	COInr	6	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Phymatolithon_48601	Phymatolithon_koreanum_2602418	COInr-WO_Insecta	6	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Phymatolithon_48601	Phymatolithon_koreanum_2602418	COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Phymatolithon_48601	Phymatolithon_koreanum_2602418	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Phymatolithon_48601	Phymatolithon_koreanum_2602418
MBPK_000627143	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000628202	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000628746	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Dumontiaceae_31415	Dudresnaya_38552	Dudresnaya_verticillata_508027	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Dumontiaceae_31415	Dudresnaya_38552	Dudresnaya_verticillata_508027
MBPK_000629515	COInr	6	Mollusca_6447	Gastropoda_6448	Cephalaspidea_69554	Aglajidae_195876	Camachoaglaja_2083240	Camachoaglaja_berolina_2083242	COInr-WO_Insecta	6	Mollusca_6447	Gastropoda_6448	Cephalaspidea_69554	Aglajidae_195876	Camachoaglaja_2083240	Camachoaglaja_berolina_2083242	COInr_Med	6	Mollusca_6447	Gastropoda_6448	Cephalaspidea_69554	Aglajidae_195876	Camachoaglaja_2083240	Camachoaglaja_berolina_2083242	COInr_Med_plus	6	Mollusca_6447	Gastropoda_6448	Cephalaspidea_69554	Aglajidae_195876	Camachoaglaja_2083240	Camachoaglaja_berolina_2083242
MBPK_000629717	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000629885	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000630548	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000630855	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000631648	COInr	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785	
MBPK_000631927	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000632403	COInr	6	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Modiolus_40255	Modiolus_barbatus_989235	COInr-WO_Insecta	6	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Modiolus_40255	Modiolus_barbatus_989235	COInr_Med	6	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Modiolus_40255	Modiolus_barbatus_989235	COInr_Med_plus	6	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Modiolus_40255	Modiolus_barbatus_989235
MBPK_000632450	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000632943	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000632980	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med_plus	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925			
MBPK_000634366	COInr	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526	
MBPK_000634525	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000634755	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000635140	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598	
MBPK_000635576	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000635637	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_000635913	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000636596	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000636919	COInr	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr-WO_Insecta	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr_Med	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr_Med_plus	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382
MBPK_000637576	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598	
MBPK_000637941	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_000638102	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000638266	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000638557	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000638777	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000638814	COInr	6	Oomycota_4762		Olpidiopsidales_416805	Olpidiopsidaceae_416806	Olpidiopsis_416807	Olpidiopsis_feldmanni_1638924	COInr-WO_Insecta	6	Oomycota_4762		Olpidiopsidales_416805	Olpidiopsidaceae_416806	Olpidiopsis_416807	Olpidiopsis_feldmanni_1638924	COInr_Med	0							COInr_Med_plus	0						
MBPK_000639143	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598	
MBPK_000639487	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000639690	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000640392	COInr	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567	COInr-WO_Insecta	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567	COInr_Med	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567	COInr_Med_plus	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567
MBPK_000640902	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000642205	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000642756	COInr	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379		COInr-WO_Insecta	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379		COInr_Med	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379		COInr_Med_plus	6	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379	Eunice_vittata_188451
MBPK_000642993	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000643769	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000643799	COInr	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567	COInr-WO_Insecta	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567	COInr_Med	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567	COInr_Med_plus	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Bougainvilliidae_168713	Bougainvillia_168714	Bougainvillia_muscus_308567
MBPK_000644329	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Dumontiaceae_31415	Dudresnaya_38552		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Dumontiaceae_31415	Dudresnaya_38552	
MBPK_000644349	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000644369	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000644523	COInr	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr-WO_Insecta	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med	4	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Clavulariidae_86519			COInr_Med_plus	4	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Clavulariidae_86519		
MBPK_000645005	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000645476	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000645940	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000646035	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000646365	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_000646609	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289				COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289	Halymeniaceae_31453			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289	Halymeniaceae_31453		
MBPK_000646644	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000647267	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000647416	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000647630	COInr	0							COInr-WO_Insecta	5	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Pholoidae_222011	Pholoe_222012		COInr_Med	0							COInr_Med_plus	0						
MBPK_000647680	COInr	6	Discosea_555280	Flabellinia_1485085	Dactylopodida_555392	Paramoebidae_200887	Cunea_1654807	Cunea_profundata_1654809	COInr-WO_Insecta	6	Discosea_555280	Flabellinia_1485085	Dactylopodida_555392	Paramoebidae_200887	Cunea_1654807	Cunea_profundata_1654809	COInr_Med	0							COInr_Med_plus	0						
MBPK_000648088	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000648529	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000648640	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000648695	COInr	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr-WO_Insecta	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr_Med	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr_Med_plus	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493	
MBPK_000648816	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000648963	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_000650613	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000651194	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000651256	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000651354	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000651356	COInr	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526	
MBPK_000652128	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000652134	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000652586	COInr	2	Porifera_6040	Demospongiae_6042					COInr-WO_Insecta	2	Porifera_6040	Demospongiae_6042					COInr_Med	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171	
MBPK_000652613	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000652632	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000652993	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611				COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970		
MBPK_000653000	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000653569	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000653717	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Solieriaceae_31441			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Solieriaceae_31441		
MBPK_000654039	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000654564	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000654761	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000654948	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000655014	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000655076	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000655291	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802				COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Ceramiaceae_31377	Spermothamnion_31382	Spermothamnion_repens_31383	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Ceramiaceae_31377	Spermothamnion_31382	Spermothamnion_repens_31383
MBPK_000655882	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000656376	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000656559	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000656666	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000656852	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000657130	COInr	5	Mollusca_6447	Gastropoda_6448	Nudibranchia_70849	Dorididae_146272	Doris_146270		COInr-WO_Insecta	5	Mollusca_6447	Gastropoda_6448	Nudibranchia_70849	Dorididae_146272	Doris_146270		COInr_Med	5	Mollusca_6447	Gastropoda_6448	Nudibranchia_70849	Dorididae_146272	Doris_146270		COInr_Med_plus	5	Mollusca_6447	Gastropoda_6448	Nudibranchia_70849	Dorididae_146272	Doris_146270	
